jd,fire_id,FD_Agency,REF_ID,date_src,year,Map_Date,area_m2,perimeter_m,centroid_x,centroid_y,shape_complexity,slope_mean,slope_median,slope_circular,aspect_mean,aspect_median,aspect_circular,hillshade_mean,hillshade_median,delta_area,delta_perimeter,delta_cx,delta_cy,centroid_shift_m,date,geom_lat,geom_lon,weather_lat,weather_lon,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
232,654,CA,BC-2018-2018-R41945,FPM,2018,2018-08-20,8088846.081034269,38514.9883570485,-14230138.593826309,7497981.851198997,16.002528898596967,13.797953634022345,13.986972648991152,13.796521272030015,195.4461962382714,214.15969454566942,-28.48571479330194,74.93401319736053,56.0,5102864.13260098,17934.011522645156,357.9205693025142,-205.07887664064765,412.5099751206337,2018-08-20,55.695226660045,-127.83151089330948,55.69328113360805,-127.78291599256931,3.0,23.16399955749512,5.013999938964844,14.486918449401855,0.0,0.0,0.0,7.386581897735596,30.96000099182129,310.914306640625,22.549999237060547,3.896920919418335
233,654,CA,BC-2018-2018-R41945,FPM,2018,2018-08-21,54820696.87884466,86159.34864231206,-14223662.411123743,7497529.552629183,24.003786786071323,12.937052718038615,12.772666349630766,12.935554869610833,179.68976017882585,196.50436138175502,-14.745192113436596,91.13718680228232,71.0,46731850.79781039,47644.36028526356,6476.182702565566,-452.298569814302,6491.957824359728,2018-08-21,55.6929333837076,-127.77333776111676,55.69328113360805,-127.78291599256931,3.0,24.463998794555664,9.013999938964844,16.968168258666992,0.0,0.0,0.0,11.17740535736084,45.71999740600586,234.02749633789065,22.030000686645508,4.0299072265625
234,654,CA,BC-2018-2018-R41945,FPM,2018,2018-08-22,6343189.8543869695,29438.831862633542,-14222495.496951636,7497097.9751608735,44.667411736748285,11.642480951269249,11.515202771090001,11.642288959347525,173.78037850448408,200.1706534118504,-33.29929867269071,94.4457904300424,81.0,-48477507.02445769,-56720.516779678524,1166.9141721073538,-431.5774683095515,1244.165501939944,2018-08-22,55.69074940878195,-127.76285402393442,55.69328113360805,-127.78291599256931,51.0,23.963998794555664,11.564000129699709,16.107749938964844,0.4000000059604645,0.4000000059604645,0.0,12.429126739501951,50.7599983215332,256.1849365234375,15.6899995803833,2.9492087364196777
176,866,CA,SK-2018-18SR-CORSON,FPM,2018,2018-06-25,71869.27650860709,1499.1258885032537,-11552861.865971537,8133738.932122576,31.27036389898155,3.0080494306729846,3.1432483738783303,3.0080575378121854,227.52813066712173,333.434948822922,2.991965602205989,91.12068965517241,49.0,0.0,0.0,0.0,0.0,0.0,2018-06-25,58.7834980942746,-103.78112389184405,58.80699414280542,-103.73546948697944,53.0,25.463001251220703,15.062999725341797,20.04008674621582,1.4000000953674316,1.4000000953674316,0.0,15.281989097595217,42.83999633789063,246.3567657470703,21.36000061035156,4.144704818725586
177,866,CA,SK-2018-18SR-CORSON,FPM,2018,2018-06-26,197525.62786852408,2843.2563428124167,-11552876.756234618,8133864.613814422,40.92687474621743,2.710588427403232,3.007228075316294,2.7105732389955626,209.3035350847657,180.0,12.940662440734599,115.88235294117646,79.0,125656.351359917,1344.130454309163,-14.890263080596924,125.68169184587896,126.56068741853397,2018-06-26,58.78408322316635,-103.78125764757782,58.80699414280542,-103.73546948697944,53.0,25.913000106811523,12.162999153137209,15.86300277709961,0.6000000238418579,0.6000000238418579,0.0,24.64093971252441,61.19999694824219,95.56023406982422,13.31999969482422,2.8766872882843018
178,866,CA,SK-2018-18SR-CORSON,FPM,2018,2018-06-27,162471.5706497541,3515.9195361113734,-11552898.253631635,8133986.013449494,76.0852506993864,2.7933431317932755,3.018862778629653,2.7933810623694133,209.55709201573526,180.0,21.30825548337206,120.54368932038835,78.0,-35054.05721876997,672.6631932989567,-21.497397016733885,121.39963507186621,123.28831848183091,2018-06-27,58.78464840740149,-103.78145073781371,58.80699414280542,-103.73546948697944,53.0,17.26300048828125,11.062999725341797,13.29425048828125,3.299999713897705,3.299999713897705,0.0,23.14102935791016,52.560001373291016,111.7669448852539,8.90999984741211,1.7042803764343262
179,866,CA,SK-2018-18SR-CORSON,FPM,2018,2018-06-28,116022.45048325622,2834.539825950992,-11552985.695786161,8134097.710710597,69.25052859542731,2.6085681180958407,3.0188627786295874,2.6085941040306975,199.26280883621155,180.0,35.02528580920409,132.59276018099547,126.0,-46449.12016649789,-681.3797101603814,-87.44215452671051,111.6972611034289,141.85347555234836,2018-06-28,58.78516841679279,-103.78223622529651,58.80699414280542,-103.73546948697944,51.0,17.363000869750977,8.86299991607666,12.26508331298828,0.6000000238418579,0.6000000238418579,0.0,16.215991973876953,40.31999969482422,91.8073959350586,14.789999961853027,2.446465015411377
180,866,CA,SK-2018-18SR-CORSON,FPM,2018,2018-06-29,95841.11364819237,2431.770886264826,-11552986.52954631,8134219.351036203,61.70117831677293,2.463356406770139,2.6744678542087774,2.4633172855094996,196.9071692590036,175.02096470076947,119.32005612392172,149.64851485148515,204.0,-20181.33683506385,-402.76893968616605,-0.8337601479142904,121.6403256058693,121.64318299636092,2018-06-29,58.78573470889122,-103.78224369539691,58.80699414280542,-103.73546948697944,3.0,14.21299934387207,7.313000202178955,10.681750297546388,0.0,0.0,0.0,15.484185218811035,37.43999862670898,82.04463195800781,10.399999618530272,1.9885774850845337
181,866,CA,SK-2018-18SR-CORSON,FPM,2018,2018-06-30,54404.66514736929,1932.9730623559008,-11552626.308673773,8134260.01699771,68.67765566928075,2.269994553923522,2.247590796905484,2.2699073785011707,175.1244152238129,164.0546040990771,152.58912209914283,174.85945945945946,211.0,-41436.448500823084,-498.79782390892524,360.2208725363016,40.66596150677651,362.50903083383326,2018-06-30,58.78592402589433,-103.77900776693816,58.80699414280542,-103.73546948697944,51.0,16.062999725341797,9.61299991607666,12.340084075927734,0.1000000014901161,0.1000000014901161,0.0,16.323528289794922,38.15999984741211,124.49433135986328,10.380000114440918,1.9956780672073364
182,866,CA,SK-2018-18SR-CORSON,FPM,2018,2018-07-01,56420.97933633621,1486.7558491826578,-11552117.113750778,8134254.374835517,39.177677897116496,2.6588837141618895,2.6482831307377976,2.6588682975368023,156.90660946888556,161.56505117707798,157.1092044459792,203.15315315315314,220.0,2016.3141889669205,-446.21721317324295,509.19492299482226,-5.642162192612886,509.2261811787673,2018-07-01,58.78589776829766,-103.77443366421949,58.80699414280542,-103.73546948697944,53.0,15.96299934387207,9.012999534606934,11.985917091369627,3.1000001430511475,3.1000001430511475,0.0,17.0762996673584,39.23999786376953,137.1116943359375,10.170000076293944,1.7403323650360107
