fire_id,year,jd,date,geom_lat,geom_lon,weather_lat,weather_lon,weather_code,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration
3,2019,168,2019-06-17,65.30408832478307,-146.5996019451336,65.30432196981909,-146.59248544711593,51.0,19.33949851989746,11.139500617980957,15.65616512298584,0.10000000149011612,0.10000000149011612,0.0,18.398780822753906,43.19999694824219,62.93780517578125,24.170000076293945,4.405494689941406
3,2019,169,2019-06-18,65.30563728496386,-146.5943596047185,65.30432196981909,-146.59248544711593,51.0,18.88949966430664,9.839500427246094,14.208248138427734,0.30000001192092896,0.30000001192092896,0.0,21.986541748046875,50.7599983215332,66.00389099121094,22.010000228881836,4.256262302398682
3,2019,170,2019-06-19,65.30349874534859,-146.58688373799959,65.30432196981909,-146.59248544711593,3.0,21.739500045776367,13.089500427246094,17.229082107543945,0.0,0.0,0.0,12.55879020690918,29.51999855041504,18.579334259033203,20.219999313354492,3.88348650932312
3,2019,171,2019-06-20,65.3037788985703,-146.58879357652322,65.30432196981909,-146.59248544711593,2.0,23.13949966430664,12.639500617980957,18.849916458129883,0.0,0.0,0.0,11.090103149414062,27.0,25.866161346435547,25.040000915527344,4.743309020996094
45,2019,170,2019-06-19,65.79944230548149,-162.30702485237578,65.79214044158324,-162.31729051873356,51.0,22.51850128173828,13.718499183654785,19.258085250854492,0.30000001192092896,0.30000001192092896,0.0,15.192682266235352,34.20000076293945,171.65284729003906,24.969999313354492,4.797572612762451
45,2019,171,2019-06-20,65.79223080082862,-162.31768225739975,65.79214044158324,-162.31729051873356,51.0,21.26850128173828,14.018499374389648,18.30183219909668,0.10000000149011612,0.10000000149011612,0.0,15.281989097595215,32.76000213623047,171.4475860595703,22.729999542236328,4.3633131980896
45,2019,172,2019-06-21,65.78073514257194,-162.3081680630302,65.79214044158324,-162.31729051873356,3.0,21.318500518798828,12.418499946594238,17.016416549682617,0.0,0.0,0.0,17.317459106445312,36.36000061035156,217.5686492919922,25.030000686645508,4.541370391845703
47,2019,171,2019-06-20,66.16667692022313,-161.24172238458857,66.16095897930512,-161.22425191879864,61.0,21.642499923706055,14.742500305175781,18.436248779296875,2.299999952316284,2.299999952316284,0.0,14.205182075500488,35.63999938964844,171.18528747558594,23.450000762939453,4.49642276763916
47,2019,172,2019-06-21,66.16362350133245,-161.22831084145318,66.16095897930512,-161.22425191879864,3.0,21.4424991607666,12.542499542236328,16.53416633605957,0.0,0.0,0.0,12.924952507019043,35.279998779296875,229.7541046142578,22.829999923706055,3.920111656188965
47,2019,173,2019-06-22,66.15679284301308,-161.2182358657389,66.16095897930512,-161.22425191879864,3.0,16.542499542236328,6.242499828338623,10.304997444152832,0.0,0.0,0.0,12.574259757995605,32.76000213623047,278.2355041503906,18.34000015258789,2.4392428398132324
47,2019,174,2019-06-23,66.1540531397972,-161.20567311788722,66.16095897930512,-161.22425191879864,51.0,11.492500305175781,4.142499923706055,6.8675007820129395,0.5,0.5,0.0,15.034041404724121,39.23999786376953,269.9999694824219,22.450000762939453,2.605182647705078
47,2019,175,2019-06-24,66.15489649978748,-161.19729174675544,66.16095897930512,-161.22425191879864,3.0,9.342499732971191,2.5924999713897705,6.413333892822266,0.0,0.0,0.0,14.113652229309082,39.959999084472656,292.8691711425781,24.010000228881836,2.787271738052368
50,2019,176,2019-06-25,62.84246094715284,-142.12039297748166,62.844676707214916,-142.12497604214408,51.0,22.335498809814453,13.98550033569336,17.48966407775879,0.7000000476837158,0.7000000476837158,0.0,15.02110481262207,35.279998779296875,297.40338134765625,18.950000762939453,3.7904200553894043
50,2019,177,2019-06-26,62.84367996377794,-142.1227483200398,62.844676707214916,-142.12497604214408,51.0,21.585498809814453,13.785500526428223,17.877164840698242,0.10000000149011612,0.10000000149011612,0.0,13.217443466186523,31.68000030517578,300.81878662109375,19.84000015258789,4.370871067047119
50,2019,178,2019-06-27,62.84507252023516,-142.12516743581145,62.844676707214916,-142.12497604214408,3.0,23.985498428344727,13.885499954223633,18.983415603637695,0.0,0.0,0.0,11.119280815124512,28.799999237060547,304.5647888183594,25.579999923706055,5.244144916534424
50,2019,179,2019-06-28,62.84497986967964,-142.1280849638429,62.844676707214916,-142.12497604214408,3.0,24.68549919128418,16.385499954223633,20.78341293334961,0.0,0.0,0.0,14.529914855957031,33.47999954223633,301.1745300292969,19.6200008392334,4.476685047149658
51,2019,162,2019-06-11,62.02850365550004,-161.5543991758161,62.006856211640184,-161.5540901362211,2.0,19.36750030517578,7.667500019073486,14.313332557678223,0.0,0.0,0.0,19.681827545166016,34.20000076293945,316.7071228027344,27.43000030517578,4.564295291900635
51,2019,163,2019-06-12,62.01183423969705,-161.56159480516288,62.006856211640184,-161.5540901362211,51.0,21.017499923706055,11.017499923706055,16.1299991607666,0.10000000149011612,0.10000000149011612,0.0,13.905508995056152,26.639999389648438,30.068504333496094,25.829999923706055,4.5195441246032715
51,2019,164,2019-06-13,61.996090960689266,-161.54904284830937,62.006856211640184,-161.5540901362211,3.0,22.067501068115234,11.067500114440918,17.844581604003906,0.0,0.0,0.0,11.525623321533203,25.19999885559082,62.01643753051758,26.049999237060547,4.82206392288208
51,2019,165,2019-06-14,61.98027794830519,-161.54999217238398,62.006856211640184,-161.5540901362211,51.0,23.267499923706055,12.117499351501465,18.471668243408203,0.30000001192092896,0.30000001192092896,0.0,16.583459854125977,30.599998474121094,106.78272247314453,24.270000457763672,4.444113731384277
52,2019,165,2019-06-14,60.687486308518054,-160.76145575156397,60.67885619870341,-160.77117825775437,61.0,21.38399887084961,11.784000396728516,17.02775001525879,2.0,2.0,0.0,20.140705108642578,36.71999740600586,114.08956909179688,23.43000030517578,4.6551666259765625
52,2019,166,2019-06-15,60.68887961591089,-160.75950087568876,60.67885619870341,-160.77117825775437,51.0,21.13399887084961,10.934000015258789,14.450668334960938,0.5,0.5,0.0,21.971799850463867,41.76000213623047,122.17118072509766,17.040000915527344,3.647542715072632
52,2019,167,2019-06-16,60.68690016268812,-160.75406532511374,60.67885619870341,-160.77117825775437,51.0,16.68400001525879,10.584000587463379,13.594417572021484,1.7000000476837158,1.7000000476837158,0.0,14.773163795471191,27.35999870300293,70.96916961669922,12.649999618530273,2.449065923690796
52,2019,168,2019-06-17,60.67795349386872,-160.7561932991604,60.67885619870341,-160.77117825775437,61.0,21.93400001525879,9.633999824523926,15.14858341217041,2.299999713897705,2.299999713897705,0.0,16.56391143798828,37.79999923706055,319.6139221191406,19.979999542236328,3.3082504272460938
52,2019,169,2019-06-18,60.67610513901083,-160.78006768728767,60.67885619870341,-160.77117825775437,53.0,23.583999633789062,11.684000015258789,17.13191795349121,1.0,1.0,0.0,18.118410110473633,40.31999969482422,262.2664489746094,22.309999465942383,4.420708656311035
52,2019,170,2019-06-19,60.67700465889681,-160.786085532957,60.67885619870341,-160.77117825775437,63.0,19.233999252319336,11.534000396728516,15.169414520263672,3.999999761581421,3.999999761581421,0.0,13.910168647766113,27.719999313354492,175.63113403320312,17.270000457763672,3.1406965255737305
52,2019,171,2019-06-20,60.67655080885259,-160.79133747646955,60.67885619870341,-160.77117825775437,51.0,16.583999633789062,8.284000396728516,12.921501159667969,0.5,0.5,0.0,15.192682266235352,31.319997787475586,214.66236877441406,15.539999961853027,2.571579933166504
52,2019,172,2019-06-21,60.673043134353605,-160.79147373424362,60.67885619870341,-160.77117825775437,3.0,18.38399887084961,9.633999824523926,14.617332458496094,0.0,0.0,0.0,8.766572952270508,21.959999084472656,345.0490417480469,18.540000915527344,3.112684726715088
52,2019,173,2019-06-22,60.67182805902488,-160.79380393337414,60.67885619870341,-160.77117825775437,53.0,18.38399887084961,11.734000205993652,15.458998680114746,2.0,2.0,0.0,12.819234848022461,27.719999313354492,286.7757568359375,15.699999809265137,2.8970909118652344
52,2019,174,2019-06-23,60.669635826784,-160.7943130648782,60.67885619870341,-160.77117825775437,51.0,19.033998489379883,10.883999824523926,14.948580741882324,0.10000000149011612,0.10000000149011612,0.0,15.778515815734863,30.599998474121094,309.0782165527344,16.459999084472656,3.0949482917785645
52,2019,175,2019-06-24,60.66727893603713,-160.79446575928637,60.67885619870341,-160.77117825775437,51.0,20.233999252319336,9.633999824523926,15.263168334960938,0.10000000149011612,0.10000000149011612,0.0,10.5142183303833,22.319997787475586,14.72198486328125,19.81999969482422,3.437730073928833
52,2019,176,2019-06-25,60.664919452793725,-160.79425378682672,60.67885619870341,-160.77117825775437,3.0,21.833999633789062,11.934000015258789,16.900667190551758,0.0,0.0,0.0,18.504138946533203,31.319997787475586,210.7902069091797,21.229999542236328,3.9139838218688965
52,2019,177,2019-06-26,60.662168480478734,-160.79638336348813,60.67885619870341,-160.77117825775437,51.0,23.733999252319336,15.684000015258789,18.48816680908203,0.6000000238418579,0.6000000238418579,0.0,24.162946701049805,43.560001373291016,164.8526153564453,16.90999984741211,4.107821464538574
52,2019,178,2019-06-27,60.66036260661685,-160.79821368999043,60.67885619870341,-160.77117825775437,51.0,23.38399887084961,12.883999824523926,17.596500396728516,0.30000001192092896,0.30000001192092896,0.0,14.618837356567383,38.15999984741211,184.7146759033203,19.1299991607666,3.5436899662017822
59,2019,171,2019-06-20,66.01987205508581,-160.4381869366182,66.02482731466431,-160.44257139456406,55.0,20.783498764038086,14.433500289916992,18.133501052856445,1.3000000715255737,1.3000000715255737,0.0,16.19999885559082,30.96000099182129,165.28030395507812,23.06999969482422,4.360870838165283
59,2019,172,2019-06-21,66.01534023290283,-160.43289187978849,66.02482731466431,-160.44257139456406,3.0,21.033498764038086,13.033499717712402,17.398080825805664,0.0,0.0,0.0,14.021525382995605,30.599998474121094,220.88494873046875,24.329999923706055,4.487375736236572
59,2019,173,2019-06-22,66.02784474493119,-160.44522917741415,66.02482731466431,-160.44257139456406,3.0,17.633499145507812,8.533499717712402,12.641834259033203,0.0,0.0,0.0,15.941944122314453,32.03999710083008,324.7192687988281,21.3799991607666,3.1063520908355713
59,2019,174,2019-06-23,66.03045880796908,-160.4465605297315,66.02482731466431,-160.44257139456406,51.0,14.233500480651855,4.683500289916992,8.227250099182129,0.699999988079071,0.699999988079071,0.0,17.49614906311035,34.20000076293945,300.1710205078125,22.110000610351562,2.893239974975586
59,2019,175,2019-06-24,66.03948873172226,-160.45354626778345,66.02482731466431,-160.44257139456406,3.0,12.833499908447266,3.4835000038146973,7.48141622543335,0.0,0.0,0.0,17.373497009277344,34.560001373291016,324.43719482421875,22.540000915527344,2.9226956367492676
59,2019,176,2019-06-25,66.03639731606148,-160.46363401635227,66.02482731466431,-160.44257139456406,3.0,18.93349838256836,5.5335001945495605,10.735583305358887,0.0,0.0,0.0,13.684735298156738,27.719999313354492,351.7520446777344,26.40999984741211,3.818110466003418
61,2019,120,2019-04-30,63.92509382624962,-146.00115580407947,63.96470164917077,-146.11870748718067,0.0,16.329498291015625,0.7795000076293945,8.441999435424805,0.0,0.0,0.0,11.43531322479248,28.079999923706055,191.50770568847656,22.1299991607666,3.3937625885009766
61,2019,121,2019-05-01,63.92601149098668,-145.99974236118467,63.96470164917077,-146.11870748718067,2.0,17.329498291015625,3.3294999599456787,11.077415466308594,0.0,0.0,0.0,9.983105659484863,22.319997787475586,259.5821838378906,22.239999771118164,3.530898332595825
61,2019,122,2019-05-02,63.924384235897534,-146.00927136211766,63.96470164917077,-146.11870748718067,3.0,17.72949981689453,8.129499435424805,12.208666801452637,0.0,0.0,0.0,11.54247760772705,25.919998168945312,316.6437072753906,19.200000762939453,3.348238229751587
61,2019,123,2019-05-03,63.92347846313984,-146.01732745412642,63.96470164917077,-146.11870748718067,73.0,14.229499816894531,1.1794999837875366,4.823249816894531,7.40000057220459,1.4000002145767212,4.199999809265137,18.584508895874023,38.519996643066406,333.174560546875,5.630000114440918,1.1236439943313599
61,2019,124,2019-05-04,63.92366260891339,-146.01730437084015,63.96470164917077,-146.11870748718067,3.0,5.229499816894531,-0.5705000162124634,2.5836668014526367,0.0,0.0,0.0,14.113652229309082,30.599998474121094,316.61920166015625,9.59000015258789,1.3368899822235107
61,2019,125,2019-05-05,63.914910235600665,-146.02104960489774,63.96470164917077,-146.11870748718067,3.0,7.179500102996826,-0.4204999804496765,2.7669994831085205,0.0,0.0,0.0,10.739831924438477,24.479999542236328,302.6484069824219,12.300000190734863,1.735418677330017
61,2019,126,2019-05-06,63.91204651702601,-146.02822052946232,63.96470164917077,-146.11870748718067,3.0,10.779500007629395,1.3795000314712524,5.500333786010742,0.0,0.0,0.0,11.918120384216309,24.479999542236328,174.17372131347656,15.479999542236328,2.279345750808716
61,2019,127,2019-05-07,63.9175390800349,-146.03430575973547,63.96470164917077,-146.11870748718067,3.0,12.379500389099121,0.5795000195503235,6.327415943145752,0.0,0.0,0.0,26.141551971435547,56.15999984741211,165.5639190673828,15.699999809265137,2.325429916381836
